JoinID,Batch_TagID,ReleaseDate,RecaptureDate,RecaptureMonthNum,DaysatSea,SeaAge,Type,Radius,M1.circ,M2.circ,M1.incr,M2.incr,smolt.incr,FS.incr,FW.incr,SS.incr,SW.incr,PS.incr,Y2.incr,marine.incr,total.incr,smolt.circ,FS.circ,FW.circ,SS.circ,SW.circ,PS.circ,Y2.circ,marine.circ,total.circ,FMC.circ,numannuli,ReleaseYear,FMC.incr,RecapType,afterwinter_incr,afterwinter_circ
1972_57409,7204_57409,1972-05-17,1973-08-20,8,460,1,distant,3.81178,24,NaN,2.76658,NA,1.2795373333333333,0.7142680000000001,0.7187000000000001,NaN,NaN,1.4329680000000002,NaN,2.398526,3.6780633333333332,49,11,13,NaN,NaN,24,NaN,42,91,50,1,1972,1.4132540000000002,At sea recaptures,0.9655579999999997,18
1970_57524,7006_57524,1970-05-10,1971-11-03,11,542,1,distant,4.18219,31,NaN,3.01456,NA,1.091084,0.445076,1.302248,NaN,NaN,1.747324,NaN,2.826112666666667,3.9171966666666664,38,7,24,NaN,NaN,31,NaN,52,90,39,1,1970,1.3560773333333334,At sea recaptures,1.0787886666666668,21
1972_58243,7204_58243,1972-05-17,1973-08-16,8,456,1,distant,3.24108,24,NaN,2.40935,NA,1.0551206666666666,0.5555380000000001,0.7375,NaN,NaN,1.2930380000000001,NaN,2.0448826666666666,3.1000033333333334,39,10,14,NaN,NaN,24,NaN,39,78,40,1,1972,1.1961973333333336,At sea recaptures,0.7518446666666665,15
1983_58515,8301_58515,1983-05-05,1984-11-05,11,550,1,distant,3.54733,30,NaN,2.41808,NA,0.9604873333333334,0.748114,0.6062799999999999,NaN,NaN,1.3543939999999999,NaN,2.4348893333333335,3.3953766666666665,36,16,14,NaN,NaN,30,NaN,52,88,37,1,1983,1.1124406666666666,At sea recaptures,1.0804953333333336,22
1973_58609,7301_58609,1973-05-10,1974-08-11,8,458,1,distant,3.44841,30,NaN,2.66272,NA,0.9826999999999999,0.45799600000000007,1.1264539999999998,NaN,NaN,1.58445,NaN,2.2806,3.2633,41,8,22,NaN,NaN,30,NaN,44,85,42,1,1973,1.1678099999999998,At sea recaptures,0.6961500000000003,14
1973_58770,7301_58770,1973-05-10,1974-08-20,8,467,1,distant,3.05605,24,NaN,2.21467,NA,0.8765173333333333,0.564854,0.655154,NaN,NaN,1.220008,NaN,1.942922666666667,2.81944,40,11,13,NaN,NaN,24,NaN,39,79,41,1,1973,1.113127333333333,At sea recaptures,0.722914666666667,15
1972_59176,7204_59176,1972-05-17,1973-09-08,9,479,1,distant,4.18692,27,NaN,2.85564,NA,1.3017173333333334,0.5823079999999998,0.8858519999999999,NaN,NaN,1.4681599999999997,NaN,2.700266,4.0019833333333334,48,10,17,NaN,NaN,27,NaN,48,96,49,1,1972,1.4866539999999997,At sea recaptures,1.2321060000000004,21
1973_59497,7301_59497,1973-05-10,1974-09-09,9,487,1,distant,3.9379,28,NaN,3.1344,NA,1.546166666666667,0.4190199999999997,1.0931600000000001,NaN,NaN,1.5121799999999999,NaN,2.2261666666666664,3.772333333333333,52,7,21,NaN,NaN,28,NaN,42,94,53,1,1973,1.7117333333333336,At sea recaptures,0.7139866666666665,14
1983_59592,8301_59592,1983-05-05,1984-09-13,9,497,1,distant,2.82114,22,NaN,1.94845,NA,0.8615706666666667,0.47284800000000005,0.5216859999999999,NaN,NaN,0.9945339999999999,NaN,1.7758559999999997,2.6374266666666664,34,10,12,NaN,NaN,22,NaN,38,72,35,1,1983,1.0452840000000005,At sea recaptures,0.7813219999999997,16
1973_59898,7301_59898,1973-05-10,1974-08-14,8,461,1,distant,3.42044,31,NaN,2.69043,NA,1.0373346666666667,0.5349360000000001,1.00188,NaN,NaN,1.5368160000000002,NaN,2.209112,3.2464466666666665,40,10,21,NaN,NaN,31,NaN,44,84,41,1,1973,1.211328,At sea recaptures,0.672296,13
1973_60035,7301_60035,1973-05-10,1974-07-02,7,418,1,distant,3.61074,26,NaN,2.96545,NA,1.587226,0.6766620000000001,0.6494139999999997,NaN,NaN,1.3260759999999998,NaN,1.8795306666666665,3.4667566666666665,56,12,14,NaN,NaN,26,NaN,36,92,57,1,1973,1.7312093333333334,At sea recaptures,0.5534546666666667,10
1973_60126,7301_60126,1973-05-10,1974-11-21,11,560,1,distant,4.08837,30,NaN,2.92746,NA,1.0027326666666665,0.710016,1.0968080000000002,NaN,NaN,1.8068240000000002,NaN,2.860100666666667,3.8628333333333336,38,11,19,NaN,NaN,30,NaN,46,84,39,1,1973,1.2282693333333334,At sea recaptures,1.0532766666666666,16
1972_60129,7204_60129,1972-05-17,1973-08-28,8,468,1,distant,4.53862,31,NaN,3.58686,NA,1.6721126666666666,0.8685,0.9739360000000001,NaN,NaN,1.8424360000000002,NaN,2.6942106666666663,4.366323333333333,64,14,17,NaN,NaN,31,NaN,44,108,65,1,1972,1.8444093333333336,At sea recaptures,0.8517746666666661,13
1972_60146,7204_60146,1972-05-17,1973-09-13,9,484,1,distant,4.04362,29,NaN,2.95839,NA,1.1868386666666666,0.780778,0.9164219999999998,NaN,NaN,1.6971999999999998,NaN,2.6043546666666666,3.791193333333333,45,13,16,NaN,NaN,29,NaN,44,89,46,1,1972,1.4392653333333332,At sea recaptures,0.9071546666666668,15
1973_60239,7301_60239,1973-05-10,1974-08-12,8,459,1,distant,2.46356,22,NaN,1.94229,NA,0.9715806666666668,0.258694,0.65029,NaN,NaN,0.908984,NaN,1.3440593333333333,2.31564,41,6,16,NaN,NaN,22,NaN,33,74,42,1,1973,1.119500666666667,At sea recaptures,0.43507533333333326,11
1984_60268,8403_60268,1984-05-07,1985-11-25,11,567,1,distant,2.82861,25,NaN,1.702,NA,0.7040633333333334,0.47759799999999997,0.42359199999999997,NaN,NaN,0.9011899999999999,NaN,1.8819800000000002,2.5860433333333335,28,13,12,NaN,NaN,25,NaN,44,72,29,1,1984,0.9466299999999996,At sea recaptures,0.9807900000000003,19
1973_60304,7301_60304,1973-05-10,1974-07-12,7,428,1,distant,3.06969,24,NaN,2.21836,NA,0.8064446666666666,0.786632,0.5158579999999999,NaN,NaN,1.30249,NaN,2.0646586666666664,2.871103333333333,33,14,10,NaN,NaN,24,NaN,38,71,34,1,1973,1.0050313333333336,At sea recaptures,0.7621686666666665,14
1973_60337,7301_60337,1973-05-10,1974-07-20,7,436,1,distant,3.86299,31,NaN,3.13995,NA,1.2290866666666667,0.9606300000000001,0.8509979999999997,NaN,NaN,1.8116279999999998,NaN,2.4750533333333333,3.7041399999999998,41,15,16,NaN,NaN,31,NaN,43,84,42,1,1973,1.3879366666666666,At sea recaptures,0.6634253333333335,12
1972_60534,7204_60534,1972-05-17,1973-10-16,10,517,1,distant,4.02779,32,NaN,3.09458,NA,1.337158,0.7708460000000001,0.895302,NaN,NaN,1.6661480000000002,NaN,2.529702,3.86686,50,15,17,NaN,NaN,32,NaN,48,98,51,1,1972,1.4980880000000005,At sea recaptures,0.8635539999999997,16
1972_60544,7204_60544,1972-05-17,1973-07-18,7,427,1,distant,4.03374,26,NaN,3.25718,NA,1.5083706666666665,0.6955920000000002,0.9300099999999998,NaN,NaN,1.625602,NaN,2.291466,3.7998366666666668,49,11,15,NaN,NaN,26,NaN,37,86,50,1,1972,1.742274,At sea recaptures,0.6658639999999998,11
1973_60655,7301_60655,1973-05-10,1974-07-28,7,444,1,distant,4.13957,24,NaN,3.27636,NA,1.84753,0.6805700000000001,0.6741820000000001,NaN,NaN,1.3547520000000002,NaN,2.0750433333333334,3.9225733333333337,60,11,13,NaN,NaN,24,NaN,37,97,61,1,1973,2.0645266666666666,At sea recaptures,0.7202913333333332,13
1972_60733,7204_60733,1972-05-17,1973-09-08,9,479,1,distant,4.14697,29,NaN,2.95073,NA,0.9820640000000002,1.0521099999999999,0.8634240000000002,NaN,NaN,1.915534,NaN,2.961906,3.94397,41,16,13,NaN,NaN,29,NaN,44,85,42,1,1972,1.1850639999999997,At sea recaptures,1.0463719999999999,15
1973_60895,7301_60895,1973-05-10,1974-07-30,7,446,1,distant,4.27033,27,NaN,3.09822,NA,1.1585613333333333,0.9325940000000001,0.8797439999999996,NaN,NaN,1.8123379999999998,NaN,2.8533920000000004,4.0119533333333335,40,13,14,NaN,NaN,27,NaN,42,82,41,1,1973,1.416938,At sea recaptures,1.0410540000000006,15
1973_61100,7301_61100,1973-05-10,1974-08-07,8,454,1,distant,2.98425,18,NaN,2.13077,NA,1.267056,0.43024400000000007,0.35170800000000013,NaN,NaN,0.7819520000000002,NaN,1.5788373333333332,2.845893333333333,46,10,8,NaN,NaN,18,NaN,34,80,47,1,1973,1.4054126666666666,At sea recaptures,0.796885333333333,16
1973_61222,7301_61222,1973-05-10,1974-12-13,12,582,1,distant,3.4585,30,NaN,2.48103,NA,1.0608440000000001,0.7375699999999998,0.6042000000000001,NaN,NaN,1.34177,NaN,2.260376,3.32122,48,16,14,NaN,NaN,30,NaN,50,98,49,1,1973,1.198124,At sea recaptures,0.918606,20
1973_61260,7301_61260,1973-05-10,1974-08-26,8,473,1,distant,3.47184,27,NaN,2.53619,NA,0.9427139999999999,0.939576,0.5321540000000002,NaN,NaN,1.4717300000000002,NaN,2.319876,3.26259,36,16,11,NaN,NaN,27,NaN,42,78,37,1,1973,1.151964,At sea recaptures,0.8481459999999996,15
1972_61399,7204_61399,1972-05-17,1973-06-16,6,395,1,distant,3.04191,24,NaN,2.51581,NA,1.1139213333333333,0.291512,1.0298840000000002,NaN,NaN,1.3213960000000002,NaN,1.7889786666666667,2.9029000000000003,42,5,19,NaN,NaN,24,NaN,34,76,43,1,1972,1.2529313333333334,At sea recaptures,0.4675826666666665,10
1973_61456,7301_61456,1973-05-10,1974-08-15,8,462,1,distant,4.18627,30,NaN,3.12514,NA,1.3403239999999998,0.5459560000000001,1.132584,NaN,NaN,1.6785400000000001,NaN,2.6616160000000004,4.00194,50,9,21,NaN,NaN,30,NaN,46,96,51,1,1973,1.524654,At sea recaptures,0.9830760000000003,16
1984_61533,8403_61533,1984-05-07,1985-08-08,8,458,1,distant,3.48067,26,NaN,2.55703,NA,1.0578066666666668,0.7069559999999999,0.70648,NaN,NaN,1.413436,NaN,2.1897566666666664,3.247563333333333,39,13,13,NaN,NaN,26,NaN,40,79,40,1,1984,1.2909133333333336,At sea recaptures,0.7763206666666664,14
1973_61622,7301_61622,1973-05-10,1974-08-18,8,465,1,distant,4.35264,27,NaN,3.40284,NA,1.9244506666666668,0.823974,0.5897320000000001,NaN,NaN,1.4137060000000001,NaN,2.2220093333333333,4.14646,59,14,13,NaN,NaN,27,NaN,41,100,60,1,1973,2.130630666666667,At sea recaptures,0.8083033333333332,14
1973_61636,7301_61636,1973-05-10,1974-08-01,8,448,1,distant,2.81808,28,NaN,2.1525,NA,0.815214,0.509162,0.709328,NaN,NaN,1.21849,NaN,1.742366,2.5575799999999997,35,11,17,NaN,NaN,28,NaN,39,74,36,1,1973,1.075714,At sea recaptures,0.523876,11
1972_61753,7204_61753,1972-05-17,1973-09-06,9,477,1,distant,3.81413,25,NaN,2.63468,NA,1.0649246666666667,0.6516900000000001,0.8575440000000001,NaN,NaN,1.5092340000000002,NaN,2.574612,3.639536666666667,41,11,14,NaN,NaN,25,NaN,44,85,42,1,1972,1.239518,At sea recaptures,1.065378,19
1972_61810,7204_61810,1972-05-17,1973-06-05,6,384,1,distant,3.66341,23,NaN,2.9463,NA,1.5358906666666667,0.5633919999999999,0.7567979999999999,NaN,NaN,1.3201899999999998,NaN,1.9838193333333334,3.5197100000000003,57,10,13,NaN,NaN,23,NaN,35,92,58,1,1972,1.6795906666666665,At sea recaptures,0.6636293333333336,12
1973_62137,7301_62137,1973-05-10,1974-06-19,6,405,1,distant,3.78066,25,NaN,2.9207,NA,1.070596,0.6787019999999999,1.0912499999999998,NaN,NaN,1.7699519999999997,NaN,2.4598240000000002,3.53042,39,9,16,NaN,NaN,25,NaN,37,76,40,1,1973,1.320836,At sea recaptures,0.6898720000000005,12
1973_62188,7301_62188,1973-05-10,1974-07-29,7,445,1,distant,3.89425,27,NaN,3.09124,NA,1.4205966666666665,0.6283160000000001,0.968388,NaN,NaN,1.5967040000000001,NaN,2.3307700000000002,3.7513666666666667,53,10,17,NaN,NaN,27,NaN,40,93,54,1,1973,1.5634799999999998,At sea recaptures,0.7340660000000001,13
1973_62644,7301_62644,1973-05-10,1974-06-17,6,403,1,distant,2.9012,26,NaN,2.2764,NA,0.9457200000000001,0.6446999999999998,0.58796,NaN,NaN,1.2326599999999999,NaN,1.73708,2.6828,39,14,12,NaN,NaN,26,NaN,37,76,40,1,1973,1.1641199999999998,At sea recaptures,0.5044200000000001,11
1973_63041,7301_63041,1973-05-10,1974-08-29,8,476,1,distant,3.34048,28,NaN,2.46548,NA,0.8822760000000001,0.59639,0.8744319999999999,NaN,NaN,1.4708219999999999,NaN,2.274024,3.1563,38,11,17,NaN,NaN,28,NaN,43,81,39,1,1973,1.066456,At sea recaptures,0.803202,15
1973_63105,7301_63105,1973-05-10,1974-08-18,8,465,1,distant,3.94197,28,NaN,2.98568,NA,1.2605313333333332,1.100004,0.5448400000000002,NaN,NaN,1.6448440000000002,NaN,2.5177753333333337,3.778306666666667,45,18,10,NaN,NaN,28,NaN,42,87,46,1,1973,1.4241946666666663,At sea recaptures,0.8729313333333335,14
1973_63354,7301_63354,1973-05-10,1974-08-04,8,451,1,distant,3.19103,29,NaN,2.44425,NA,0.8030893333333333,0.6842640000000001,0.7916979999999998,NaN,NaN,1.475962,NaN,2.1572606666666667,2.96035,32,13,16,NaN,NaN,29,NaN,41,73,33,1,1973,1.0337693333333333,At sea recaptures,0.6812986666666667,12
1973_63468,7301_63468,1973-05-10,1974-11-21,11,560,1,distant,3.9894,33,NaN,2.93566,NA,1.048762,0.863464,0.9131,NaN,NaN,1.776564,NaN,2.742291333333333,3.791053333333333,30,15,18,NaN,NaN,33,NaN,49,79,31,1,1973,1.2471086666666666,At sea recaptures,0.9657273333333332,16
1983_63861,8301_63861,1983-05-05,1984-07-24,7,446,1,distant,3.5489,27,NaN,2.69866,NA,1.3254586666666666,0.5563100000000001,0.7069299999999998,NaN,NaN,1.26324,NaN,2.009374666666667,3.334833333333333,47,11,16,NaN,NaN,27,NaN,41,88,48,1,1983,1.5395253333333332,At sea recaptures,0.7461346666666671,14
1973_63918,7301_63918,1973-05-10,1974-08-08,8,455,1,distant,4.04121,29,NaN,3.05266,NA,1.4245160000000001,0.726726,0.84701,NaN,NaN,1.573736,NaN,2.477444,3.90196,53,12,17,NaN,NaN,29,NaN,44,97,54,1,1973,1.5637660000000002,At sea recaptures,0.9037080000000002,15
1972_63938,7204_63938,1972-05-17,1973-10-15,10,516,1,distant,3.27059,24,NaN,2.58905,NA,1.2084406666666667,0.6913800000000001,0.587402,NaN,NaN,1.278782,NaN,1.8671693333333335,3.07561,48,12,12,NaN,NaN,24,NaN,36,84,49,1,1972,1.4034206666666664,At sea recaptures,0.5883873333333334,12
1983_64148,8301_64148,1983-05-05,1984-08-25,8,478,1,distant,4.32873,30,NaN,3.22178,NA,1.4915146666666665,0.789566,0.8560859999999999,NaN,NaN,1.645652,NaN,2.6234953333333335,4.11501,45,13,17,NaN,NaN,30,NaN,46,91,46,1,1983,1.7052346666666667,At sea recaptures,0.9778433333333336,16
1972_64185,7204_64185,1972-05-17,1973-09-17,9,488,1,distant,2.9728,26,NaN,2.1836,NA,0.8538733333333334,0.7780599999999999,0.4855400000000003,NaN,NaN,1.2636000000000003,NaN,1.9736600000000002,2.8275333333333332,41,16,10,NaN,NaN,26,NaN,41,82,42,1,1972,0.9991399999999997,At sea recaptures,0.7100599999999999,15
1973_64481,7301_64481,1973-05-10,1974-08-09,8,456,1,distant,3.58233,29,NaN,2.6662,NA,1.232958,0.5513920000000001,0.7882459999999998,NaN,NaN,1.3396379999999999,NaN,2.1776586666666664,3.4106166666666664,47,12,17,NaN,NaN,29,NaN,44,91,48,1,1973,1.4046713333333334,At sea recaptures,0.8380206666666665,15
1973_64512,7301_64512,1973-05-10,1974-07-26,7,442,1,distant,3.59938,27,NaN,2.72849,NA,1.0664906666666667,0.731026,0.7524900000000001,NaN,NaN,1.483516,NaN,2.2462093333333337,3.3127,38,12,15,NaN,NaN,27,NaN,42,80,39,1,1973,1.3531706666666663,At sea recaptures,0.7626933333333337,15
1973_64684,7301_64684,1973-05-10,1974-07-29,7,445,1,distant,4.25159,30,NaN,3.11074,NA,1.2837933333333333,0.758464,0.9636419999999997,NaN,NaN,1.7221059999999997,NaN,2.705623333333333,3.9894166666666666,46,13,17,NaN,NaN,30,NaN,47,93,47,1,1973,1.5459666666666672,At sea recaptures,0.9835173333333334,17
1973_64765,7301_64765,1973-05-10,1974-08-06,8,453,1,distant,3.74094,31,NaN,2.6600799999999998,NA,0.8007806666666667,1.0153679999999998,0.6766340000000004,NaN,NaN,1.6920020000000002,NaN,2.658066,3.4588466666666666,30,18,13,NaN,NaN,31,NaN,49,79,31,1,1973,1.0828740000000003,At sea recaptures,0.9660639999999996,18
1973_64818,7301_64818,1973-05-10,1974-08-22,8,469,1,distant,3.89419,27,NaN,2.82078,NA,1.2578806666666666,0.8971900000000002,0.5777619999999999,NaN,NaN,1.474952,NaN,2.3913759999999997,3.6492566666666666,46,15,12,NaN,NaN,27,NaN,45,91,47,1,1973,1.5028140000000003,At sea recaptures,0.9164239999999997,18
1973_64979,7301_64979,1973-05-10,1974-08-04,8,451,1,distant,2.96711,26,NaN,2.1014,NA,0.8943059999999999,0.62816,0.5394199999999998,NaN,NaN,1.1675799999999998,NaN,1.8871740000000001,2.78148,35,13,13,NaN,NaN,26,NaN,40,75,36,1,1973,1.0799359999999998,At sea recaptures,0.7195940000000003,14
1983_64981,8301_64981,1983-05-05,1984-08-21,8,474,1,distant,3.43572,25,NaN,2.46014,NA,1.0223579999999999,0.55859800000000015,0.777252,NaN,NaN,1.3358500000000002,NaN,2.2480053333333334,3.2703633333333335,38,10,15,NaN,NaN,25,NaN,43,81,39,1,1983,1.1877146666666665,At sea recaptures,0.9121553333333332,18
1973_65265,7302_65265,1973-05-09,1974-08-14,8,462,1,distant,4.0651,28,NaN,2.9828,NA,1.4230933333333333,0.7645000000000002,0.7388999999999997,NaN,NaN,1.5033999999999998,NaN,2.494506666666666,3.9175999999999997,58,12,16,NaN,NaN,28,NaN,45,103,59,1,1973,1.570593333333334,At sea recaptures,0.9911066666666664,17
1973_65351,7302_65351,1973-05-09,1974-07-22,7,439,1,distant,4.33357,26,NaN,3.54961,NA,1.8190840000000001,0.781968,0.8674040000000001,NaN,NaN,1.649372,NaN,2.3576493333333337,4.176733333333334,67,11,15,NaN,NaN,26,NaN,38,105,68,1,1973,1.9759206666666662,At sea recaptures,0.7082773333333336,12
1973_65657,7302_65657,1973-05-09,1974-07-28,7,445,1,distant,3.53563,26,NaN,2.78399,NA,1.3751253333333333,0.7143120000000003,0.5579659999999995,NaN,NaN,1.2722779999999998,NaN,1.9640613333333332,3.3391866666666665,57,14,12,NaN,NaN,26,NaN,40,97,58,1,1973,1.5715686666666666,At sea recaptures,0.6917833333333334,14
1973_65753,7301_65753,1973-05-10,1974-08-08,8,455,1,distant,3.57922,27,NaN,2.64447,NA,1.092652,0.9350300000000002,0.5469459999999997,NaN,NaN,1.481976,NaN,2.3356513333333333,3.428303333333333,42,16,11,NaN,NaN,27,NaN,40,82,43,1,1973,1.2435686666666665,At sea recaptures,0.8536753333333333,13
1973_66360,7302_66360,1973-05-09,1974-11-20,11,560,1,distant,4.18662,28,NaN,2.98768,NA,1.3125126666666667,0.7126520000000003,0.840516,NaN,NaN,1.5531680000000003,NaN,2.7067140000000003,4.0192266666666665,57,12,16,NaN,NaN,28,NaN,49,106,58,1,1973,1.4799059999999993,At sea recaptures,1.153546,21
1973_66499,7301_66499,1973-05-10,1974-08-08,8,455,1,distant,3.33494,23,NaN,2.55437,NA,1.2163813333333333,0.653562,0.601666,NaN,NaN,1.255228,NaN,1.9469886666666667,3.16337,49,11,12,NaN,NaN,23,NaN,37,86,50,1,1973,1.3879513333333333,At sea recaptures,0.6917606666666667,14
1973_66720,7301_66720,1973-05-10,1974-08-12,8,459,1,distant,3.73025,24,NaN,2.70057,NA,1.2075393333333333,0.6197480000000002,0.7851199999999998,NaN,NaN,1.404868,NaN,2.2771773333333334,3.4847166666666665,46,10,14,NaN,NaN,24,NaN,38,84,47,1,1973,1.4530726666666665,At sea recaptures,0.8723093333333334,14
1973_66722,7302_66722,1973-05-09,1974-07-26,7,443,1,distant,3.77866,31,NaN,3.06064,NA,1.3061846666666665,0.715006,1.0068540000000001,NaN,NaN,1.7218600000000002,NaN,2.3271186666666663,3.633303333333333,60,12,19,NaN,NaN,31,NaN,43,103,61,1,1973,1.4515413333333336,At sea recaptures,0.6052586666666662,12
1973_66899,7301_66899,1973-05-10,1974-08-09,8,456,1,distant,4.22621,32,NaN,3.14472,NA,1.2611626666666667,0.914442,0.9103719999999997,NaN,NaN,1.8248139999999997,NaN,2.818640666666666,4.0798033333333334,51,15,17,NaN,NaN,32,NaN,49,100,52,1,1973,1.407569333333334,At sea recaptures,0.9938266666666664,17
1983_67082,8301_67082,1983-05-05,1984-11-09,11,554,1,distant,4.1494,20,NaN,2.9341,NA,1.7414266666666667,0.56376,0.5780599999999998,NaN,NaN,1.1418199999999998,NaN,2.270006666666667,4.011433333333334,55,9,11,NaN,NaN,20,NaN,38,93,56,1,1983,1.8793933333333328,At sea recaptures,1.1281866666666673,18
1973_67109,7302_67109,1973-05-09,1974-08-26,8,474,1,distant,4.05058,31,NaN,3.07978,NA,1.3473406666666667,0.497552,1.1195099999999998,NaN,NaN,1.6170619999999998,NaN,2.518396,3.865736666666667,48,9,22,NaN,NaN,31,NaN,46,94,49,1,1973,1.532184,At sea recaptures,0.9013340000000003,15
1973_67310,7301_67310,1973-05-10,1974-08-14,8,461,1,distant,3.88132,31,NaN,2.85937,NA,1.1874779999999998,0.984354,0.6034680000000003,NaN,NaN,1.5878220000000003,NaN,2.5433286666666666,3.7308066666666666,48,19,12,NaN,NaN,31,NaN,50,98,49,1,1973,1.3379913333333335,At sea recaptures,0.9555066666666663,19
1983_67347,8301_67347,1983-05-05,1984-08-02,8,455,1,distant,3.58847,32,NaN,2.76632,NA,1.1071346666666666,0.8929880000000001,0.637108,NaN,NaN,1.5300960000000001,NaN,2.2139620000000004,3.321096666666667,41,18,14,NaN,NaN,32,NaN,45,86,42,1,1983,1.3745079999999996,At sea recaptures,0.6838660000000003,13
1973_67383,7302_67383,1973-05-09,1974-07-31,7,448,1,distant,4.34246,30,NaN,3.38256,NA,1.4866973333333333,0.8122660000000002,0.988038,NaN,NaN,1.8003040000000001,NaN,2.6160493333333337,4.102746666666667,53,13,17,NaN,NaN,30,NaN,44,97,54,1,1973,1.7264106666666663,At sea recaptures,0.8157453333333335,14
1973_67387,7301_67387,1973-05-10,1974-11-09,11,548,1,distant,4.17669,29,NaN,2.94419,NA,1.2766406666666665,0.6755340000000001,0.917532,NaN,NaN,1.593066,NaN,2.7815493333333334,4.058190000000001,51,12,17,NaN,NaN,29,NaN,51,102,52,1,1973,1.3951406666666664,At sea recaptures,1.1884833333333333,22
1973_67452,7301_67452,1973-05-10,1974-08-17,8,464,1,distant,4.32606,35,NaN,3.33276,NA,1.4132826666666667,0.365472,1.4478359999999997,NaN,NaN,1.8133079999999997,NaN,2.7068640000000004,4.120146666666667,50,6,29,NaN,NaN,35,NaN,54,104,51,1,1973,1.6191959999999996,At sea recaptures,0.8935560000000007,19
1973_67460,7302_67460,1973-05-09,1974-07-28,7,445,1,distant,3.50478,30,NaN,2.76999,NA,1.213972,0.7246959999999998,0.8027880000000001,NaN,NaN,1.5274839999999998,NaN,2.113274666666667,3.327246666666667,50,12,18,NaN,NaN,30,NaN,42,92,51,1,1973,1.391505333333333,At sea recaptures,0.585790666666667,12
1973_67483,7301_67483,1973-05-10,1974-08-21,8,468,1,distant,3.9532,32,NaN,2.85883,NA,0.9753593333333331,1.048194,0.7295160000000003,NaN,NaN,1.7777100000000003,NaN,2.760254,3.7356133333333332,38,18,14,NaN,NaN,32,NaN,46,84,39,1,1973,1.1929459999999996,At sea recaptures,0.9825439999999999,14
1975_67863,7502_67863,1975-04-22,1976-11-15,11,573,1,distant,3.92773,30,NaN,2.81033,NA,1.1204846666666666,0.9235899999999999,0.6872260000000003,NaN,NaN,1.6108160000000002,NaN,2.654262,3.7747466666666667,48,16,14,NaN,NaN,30,NaN,49,97,49,1,1975,1.2734679999999998,At sea recaptures,1.0434459999999999,19
1983_68013,8301_68013,1983-05-05,1984-08-30,8,483,1,distant,3.41722,25,NaN,2.36837,NA,1.1574193333333334,0.6175440000000001,0.5240820000000002,NaN,NaN,1.1416260000000003,NaN,2.1475573333333333,3.3049766666666662,40,12,13,NaN,NaN,25,NaN,44,84,41,1,1983,1.2696626666666666,At sea recaptures,1.005931333333333,19
1983_68114,8301_68114,1983-05-05,1984-09-03,9,487,1,distant,2.63975,22,NaN,2.05518,NA,1.1519893333333333,0.5179020000000001,0.2928759999999997,NaN,NaN,0.8107779999999998,NaN,1.3247106666666666,2.4766999999999997,43,14,8,NaN,NaN,22,NaN,35,78,44,1,1983,1.3150393333333332,At sea recaptures,0.5139326666666668,13
1975_68134,7502_68134,1975-04-22,1976-07-01,7,436,1,distant,2.9193,24,NaN,2.4304,NA,0.76366,1.0607600000000001,0.5213199999999998,NaN,NaN,1.58208,NaN,2.0040066666666667,2.7676666666666665,30,15,9,NaN,NaN,24,NaN,34,64,31,1,1975,0.9152933333333331,At sea recaptures,0.4219266666666668,10
1973_68137,7302_68137,1973-05-09,1974-08-13,8,461,1,distant,3.4971,23,NaN,2.66331,NA,1.1514346666666668,0.712772,0.714424,NaN,NaN,1.427196,NaN,2.1150086666666663,3.266443333333333,46,11,12,NaN,NaN,23,NaN,35,81,47,1,1973,1.3820913333333338,At sea recaptures,0.6878126666666664,12
1973_68707,7302_68707,1973-05-09,1974-08-16,8,464,1,distant,3.71928,26,NaN,2.94836,NA,1.5061226666666667,0.7119659999999999,0.710518,NaN,NaN,1.4224839999999999,NaN,2.091594,3.597716666666667,67,12,14,NaN,NaN,26,NaN,40,107,68,1,1973,1.6276859999999997,At sea recaptures,0.6691100000000003,14
1983_68779,8301_68779,1983-05-05,1984-08-23,8,476,1,distant,4.20429,30,NaN,2.89392,NA,1.2060266666666668,0.9286899999999998,0.7183700000000002,NaN,NaN,1.64706,NaN,2.8369066666666667,4.042933333333334,46,17,13,NaN,NaN,30,NaN,48,94,47,1,1983,1.3673833333333336,At sea recaptures,1.1898466666666667,18
1984_68881,8403_68881,1984-05-07,1985-09-16,9,497,1,distant,3.92973,25,NaN,2.58652,NA,1.0672953333333333,0.594168,0.8125420000000001,NaN,NaN,1.4067100000000001,NaN,2.655254666666667,3.72255,34,10,15,NaN,NaN,25,NaN,46,80,35,1,1984,1.2744753333333332,At sea recaptures,1.2485446666666669,21
1983_68953,8301_68953,1983-05-05,1984-11-27,11,572,1,distant,4.05737,31,NaN,2.68396,NA,1.0809766666666667,0.7398819999999999,0.8054580000000002,NaN,NaN,1.5453400000000002,NaN,2.8670866666666663,3.9480633333333333,39,15,16,NaN,NaN,31,NaN,55,94,40,1,1983,1.1902833333333334,At sea recaptures,1.3217466666666662,24
1984_69134,8403_69134,1984-05-07,1985-11-12,11,554,1,distant,3.96057,27,NaN,2.59865,NA,1.1942526666666666,0.550162,0.7594719999999999,NaN,NaN,1.309634,NaN,2.593167333333333,3.7874199999999996,38,10,17,NaN,NaN,27,NaN,51,89,39,1,1984,1.367402666666667,At sea recaptures,1.2835333333333332,24
